"date","adm_cd","m00","m05","m10","m15","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","m75","m80","m85","f00","f05","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","f75","f80","f85","total"
"20240329","45180350","0.0","0.0","5.05","3.03","12.12","14.14","18.18","16.16","22.22","33.33","48.48","53.53","60.6","79.79","30.3","24.24","17.17","11.11","0.0","2.02","3.03","4.04","5.05","6.06","17.17","12.12","8.08","18.18","29.29","29.29","45.45","40.4","31.31","27.27","22.22","26.26","1017.07"
"20240321","45180400","0.0","2.02","8.08","5.05","13.13","40.4","36.36","33.33","47.47","60.6","102.01","109.08","125.24","108.07","64.64","42.42","30.3","31.31","0.0","2.02","6.06","4.04","10.1","14.14","15.15","20.2","18.18","39.39","44.44","68.68","111.1","85.85","55.55","44.44","30.3","29.29","2004.85"
"20240321","43750320","0.0","2.02","20.2","22.22","135.34","169.68","191.9","169.68","197.96","206.04","281.79","306.03","307.04","198.97","83.83","48.48","25.25","51.51","0.0","8.08","14.14","16.16","35.35","57.57","60.6","53.53","60.6","89.89","137.36","161.6","137.36","91.91","62.62","34.34","38.38","46.46","5749.93"
"20240323","45180510","0.0","83.83","182.81","212.1","269.67","492.88","415.11","371.68","449.45","478.74","645.39","655.49","566.61","415.11","187.86","150.49","72.72","80.8","0.0","84.84","161.6","202.0","264.62","381.78","297.95","276.74","368.65","443.39","572.67","550.45","454.5","310.07","198.97","133.32","105.04","121.2","14167.27"
"20240315","45180420","0.0","4.04","16.16","7.07","10.1","20.2","25.25","26.26","29.29","45.45","72.72","88.88","78.78","82.82","30.3","23.23","24.24","16.16","0.0","2.02","5.05","3.03","9.09","16.16","4.04","15.15","20.2","19.19","43.43","72.72","55.55","48.48","30.3","31.31","30.3","21.21","1369.56"
"20240313","43750250","0.0","109.08","217.15","400.97","523.18","911.02","993.84","786.79","892.84","977.68","1244.32","1287.75","1173.62","741.34","376.73","238.36","142.41","220.18","0.0","111.1","236.34","293.91","310.07","571.66","521.16","492.88","635.29","781.74","966.57","935.26","868.6","511.06","351.48","238.36","177.76","199.98","29068.81"
"20240315","43750330","0.0","8.08","27.27","55.55","63.63","145.44","217.15","184.83","199.98","209.07","281.79","307.04","259.57","199.98","88.88","35.35","22.22","34.34","0.0","8.08","20.2","42.42","24.24","66.66","53.53","63.63","86.86","140.39","141.4","177.76","153.52","92.92","48.48","37.37","24.24","25.25","6085.25"
"20240310","43750320","0.0","9.09","26.26","41.41","152.51","119.18","140.39","108.07","126.25","125.24","210.08","266.64","246.44","185.84","79.79","43.43","24.24","42.42","0.0","18.18","20.2","24.24","53.53","64.64","59.59","52.52","61.61","88.88","168.67","178.77","169.68","126.25","75.75","32.32","31.31","42.42","5175.24"
"20240306","45180520","0.0","5.05","31.31","11.11","21.21","29.29","25.25","31.31","30.3","45.45","67.67","90.9","75.75","60.6","29.29","19.19","9.09","12.12","0.0","9.09","30.3","11.11","15.15","28.28","21.21","19.19","25.25","47.47","62.62","62.62","44.44","34.34","24.24","25.25","21.21","13.13","1365.52"
"20240309","45180420","0.0","4.04","14.14","9.09","10.1","17.17","21.21","19.19","33.33","37.37","78.78","82.82","78.78","75.75","27.27","18.18","20.2","16.16","0.0","5.05","10.1","6.06","9.09","11.11","17.17","12.12","15.15","25.25","52.52","63.63","65.65","45.45","25.25","23.23","29.29","21.21","1300.88"
"20240322","45180535","0.0","76.76","219.17","258.56","291.89","350.47","322.19","295.93","408.04","419.15","563.58","568.63","540.35","384.81","197.96","147.46","84.84","47.47","0.0","84.84","223.21","311.08","239.37","337.34","268.66","293.91","390.87","454.5","556.51","558.53","399.96","280.78","206.04","123.22","101.0","90.9","13074.45"
"20240301","47770380","0.0","1.01","1.01","8.08","7.07","6.06","18.18","12.12","13.13","20.2","51.51","39.39","65.65","55.55","32.32","23.23","22.22","14.14","0.0","1.01","7.07","9.09","3.03","6.06","6.06","4.04","8.08","13.13","29.29","35.35","42.42","35.35","26.26","19.19","27.27","10.1","852.44"
"20240320","45180360","0.0","1.01","2.02","2.02","8.08","11.11","25.25","18.18","20.2","27.27","46.46","49.49","43.43","35.35","31.31","31.31","9.09","4.04","0.0","1.01","7.07","0.0","5.05","16.16","7.07","9.09","7.07","18.18","25.25","32.32","37.37","33.33","16.16","18.18","13.13","12.12","835.27"
"20240309","43750370","0.0","31.31","78.78","103.02","200.99","380.77","404.0","335.32","368.65","330.27","439.35","448.44","380.77","248.46","79.79","51.51","24.24","136.35","0.0","39.39","65.65","87.87","126.25","200.99","179.78","166.65","179.78","212.1","281.79","279.77","247.45","143.42","71.71","40.4","39.39","111.1","9871.74"
"20240307","47770340","0.0","1.01","4.04","2.02","7.07","16.16","21.21","11.11","22.22","27.27","45.45","59.59","84.84","64.64","46.46","27.27","20.2","10.1","0.0","0.0","5.05","0.0","2.02","4.04","6.06","10.1","15.15","13.13","29.29","48.48","41.41","62.62","35.35","21.21","33.33","10.1","996.87"
"20240329","45180310","0.0","7.07","27.27","6.06","64.64","130.29","142.41","146.45","145.44","163.62","185.84","235.33","217.15","142.41","69.69","62.62","17.17","28.28","0.0","16.16","12.12","13.13","39.39","53.53","51.51","63.63","56.56","74.74","151.5","151.5","139.38","68.68","51.51","40.4","32.32","32.32","3904.66"
"20240316","45180330","0.0","2.02","10.1","10.1","27.27","20.2","26.26","21.21","37.37","33.33","52.52","86.86","88.88","54.54","31.31","25.25","15.15","16.16","0.0","4.04","7.07","5.05","11.11","18.18","20.2","16.16","15.15","17.17","39.39","51.51","61.61","40.4","26.26","21.21","28.28","27.27","1296.84"
"20240306","45180410","0.0","2.02","9.09","4.04","3.03","17.17","18.18","14.14","22.22","27.27","61.61","55.55","54.54","48.48","23.23","19.19","14.14","10.1","0.0","2.02","4.04","2.02","6.06","10.1","6.06","5.05","10.1","18.18","24.24","29.29","44.44","34.34","16.16","20.2","25.25","26.26","864.56"
"20240316","45180320","0.0","5.05","16.16","14.14","16.16","16.16","30.3","23.23","36.36","48.48","70.7","96.96","121.2","89.89","45.45","23.23","24.24","20.2","0.0","7.07","10.1","6.06","12.12","15.15","20.2","25.25","21.21","27.27","51.51","89.89","73.73","45.45","27.27","39.39","40.4","39.39","1563.48"
"20240331","47770380","0.0","0.0","5.05","7.07","6.06","4.04","11.11","17.17","24.24","21.21","44.44","47.47","54.54","55.55","44.44","22.22","25.25","15.15","0.0","3.03","6.06","6.06","0.0","7.07","9.09","10.1","11.11","15.15","28.28","36.36","56.56","35.35","34.34","21.21","32.32","11.11","897.89"
"20240317","45180380","0.0","1.01","7.07","5.05","7.07","17.17","17.17","24.24","27.27","53.53","51.51","70.7","87.87","65.65","30.3","26.26","25.25","13.13","0.0","2.02","9.09","4.04","11.11","10.1","16.16","11.11","18.18","21.21","33.33","48.48","54.54","44.44","24.24","35.35","34.34","28.28","1168.57"
"20240304","47770350","0.0","0.0","9.09","12.12","62.62","61.61","52.52","77.77","55.55","53.53","109.08","137.36","162.61","113.12","83.83","39.39","27.27","25.25","0.0","5.05","11.11","5.05","14.14","21.21","25.25","19.19","36.36","38.38","70.7","109.08","134.33","79.79","53.53","34.34","31.31","17.17","2180.59"
"20240307","47770330","0.0","0.0","0.0","1.01","1.01","2.02","2.02","6.06","12.12","16.16","15.15","29.29","44.44","37.37","29.29","13.13","11.11","6.06","0.0","0.0","1.01","1.01","0.0","3.03","2.02","1.01","8.08","7.07","15.15","18.18","36.36","23.23","23.23","15.15","16.16","8.08","570.65"
"20240317","47770310","0.0","40.4","63.63","47.47","92.92","197.96","186.85","186.85","270.68","260.58","415.11","470.66","522.17","370.67","187.86","101.0","59.59","27.27","0.0","43.43","41.41","37.37","74.74","126.25","161.6","148.47","198.97","247.45","414.1","444.4","434.3","303.0","185.84","94.94","62.62","58.58","8155.75"
"20240309","45180410","0.0","2.02","8.08","6.06","5.05","17.17","14.14","20.2","22.22","31.31","62.62","58.58","47.47","43.43","29.29","23.23","14.14","8.08","0.0","6.06","7.07","6.06","10.1","8.08","17.17","13.13","10.1","22.22","30.3","27.27","46.46","37.37","25.25","19.19","26.26","27.27","951.42"
"20240328","45180535","0.0","69.69","198.97","206.04","227.25","338.35","301.99","280.78","387.84","397.94","563.58","514.09","545.4","367.64","183.82","139.38","73.73","54.54","0.0","79.79","222.2","282.8","192.91","309.06","230.28","279.77","370.67","444.4","559.54","552.47","413.09","280.78","203.01","122.21","95.95","89.89","12453.3"
"20240328","43750330","0.0","5.05","33.33","63.63","77.77","143.42","213.11","163.62","202.0","197.96","287.85","283.81","233.31","200.99","75.75","29.29","22.22","41.41","0.0","5.05","22.22","40.4","24.24","64.64","56.56","45.45","80.8","120.19","144.43","193.92","143.42","75.75","45.45","31.31","23.23","26.26","5842.85"
"20240303","45180370","0.0","1.01","10.1","2.02","12.12","21.21","17.17","23.23","18.18","22.22","50.5","49.49","70.7","65.65","36.36","21.21","18.18","16.16","0.0","3.03","3.03","5.05","5.05","15.15","8.08","7.07","14.14","17.17","29.29","39.39","53.53","37.37","24.24","29.29","35.35","30.3","1064.54"
"20240302","47770330","0.0","1.01","2.02","4.04","2.02","3.03","2.02","9.09","14.14","22.22","20.2","39.39","49.49","46.46","25.25","19.19","10.1","6.06","0.0","1.01","5.05","3.03","3.03","4.04","2.02","6.06","9.09","10.1","25.25","29.29","41.41","26.26","25.25","16.16","16.16","9.09","696.9"
"20240312","45180330","0.0","1.01","11.11","2.02","22.22","20.2","31.31","32.32","51.51","56.56","75.75","65.65","77.77","53.53","32.32","32.32","16.16","17.17","0.0","2.02","7.07","1.01","10.1","19.19","18.18","18.18","20.2","20.2","29.29","53.53","53.53","33.33","26.26","23.23","33.33","26.26","1368.55"
"20240307","47770320","0.0","1.01","5.05","5.05","74.74","41.41","36.36","34.34","48.48","41.41","74.74","87.87","95.95","83.83","43.43","25.25","19.19","13.13","0.0","4.04","3.03","3.03","6.06","11.11","10.1","16.16","24.24","23.23","53.53","78.78","76.76","50.5","54.54","33.33","32.32","27.27","1741.24"
"20240324","45180360","0.0","4.04","8.08","6.06","10.1","14.14","19.19","24.24","17.17","30.3","36.36","45.45","51.51","44.44","30.3","23.23","7.07","3.03","0.0","0.0","7.07","4.04","6.06","16.16","6.06","15.15","10.1","13.13","38.38","37.37","44.44","31.31","14.14","22.22","11.11","14.14","862.54"
"20240320","43750370","0.0","30.3","75.75","97.97","181.8","519.14","496.92","455.51","468.64","464.6","590.85","620.14","465.61","286.84","95.95","56.56","26.26","139.38","0.0","33.33","73.73","88.88","134.33","256.54","219.17","194.93","206.04","242.4","337.34","323.2","264.62","143.42","69.69","33.33","33.33","110.09","11706.91"
"20240325","47770380","0.0","0.0","2.02","1.01","5.05","2.02","12.12","9.09","19.19","13.13","54.54","37.37","51.51","56.56","36.36","21.21","24.24","15.15","0.0","2.02","6.06","2.02","0.0","2.02","2.02","10.1","11.11","12.12","24.24","23.23","45.45","36.36","25.25","16.16","29.29","10.1","776.69"
"20240307","45180535","0.0","69.69","205.03","218.16","240.38","333.3","297.95","269.67","376.73","405.01","576.71","542.37","514.09","396.93","184.83","137.36","86.86","55.55","0.0","83.83","221.19","276.74","197.96","313.1","241.39","280.78","365.62","441.37","539.34","536.31","418.14","285.83","191.9","112.11","98.98","89.89","12561.37"
"20240305","45180420","0.0","3.03","13.13","3.03","9.09","19.19","24.24","19.19","26.26","36.36","75.75","72.72","77.77","67.67","20.2","22.22","23.23","12.12","0.0","0.0","3.03","1.01","9.09","13.13","7.07","10.1","10.1","16.16","39.39","68.68","58.58","48.48","24.24","25.25","30.3","21.21","1213.01"
"20240316","47770340","0.0","3.03","7.07","6.06","11.11","10.1","27.27","13.13","33.33","41.41","52.52","69.69","107.06","64.64","47.47","26.26","21.21","14.14","0.0","0.0","8.08","4.04","4.04","6.06","12.12","17.17","20.2","18.18","45.45","54.54","65.65","67.67","35.35","22.22","35.35","12.12","1181.7"
"20240322","43750253","0.0","76.76","147.46","165.64","257.55","664.58","822.14","715.08","857.49","802.95","742.35","731.24","630.24","358.55","153.52","71.71","26.26","138.37","0.0","78.78","155.54","152.51","162.61","436.32","505.0","437.33","468.64","506.01","466.62","447.43","363.6","205.03","63.63","58.58","30.3","117.16","15235.85"
"20240303","47770380","0.0","0.0","7.07","8.08","5.05","2.02","10.1","8.08","14.14","17.17","40.4","50.5","58.58","48.48","34.34","26.26","24.24","13.13","0.0","3.03","5.05","7.07","0.0","7.07","3.03","2.02","8.08","13.13","31.31","45.45","52.52","43.43","34.34","21.21","32.32","10.1","863.55"
"20240328","45180350","0.0","0.0","3.03","3.03","9.09","16.16","27.27","15.15","18.18","30.3","38.38","52.52","58.58","71.71","25.25","21.21","17.17","11.11","0.0","1.01","3.03","1.01","3.03","6.06","16.16","10.1","7.07","16.16","26.26","23.23","45.45","45.45","32.32","29.29","21.21","25.25","957.48"
"20240319","45180545","0.0","6.06","20.2","13.13","46.46","88.88","71.71","73.73","95.95","94.94","147.46","168.67","170.69","149.48","94.94","69.69","43.43","41.41","0.0","11.11","26.26","17.17","44.44","84.84","59.59","63.63","92.92","94.94","143.42","177.76","170.69","119.18","87.87","97.97","49.49","52.52","3604.69"
"20240331","45180390","0.0","5.05","15.15","14.14","23.23","39.39","47.47","56.56","57.57","82.82","134.33","98.98","137.36","97.97","65.65","39.39","30.3","29.29","0.0","9.09","13.13","18.18","22.22","39.39","40.4","39.39","49.49","53.53","73.73","104.03","83.83","73.73","43.43","46.46","47.47","28.28","2266.44"
"20240317","43750330","0.0","11.11","28.28","52.52","36.36","116.15","128.27","120.19","126.25","101.0","171.7","228.26","195.94","170.69","77.77","41.41","24.24","26.26","0.0","11.11","23.23","40.4","21.21","38.38","52.52","54.54","77.77","74.74","140.39","178.77","152.51","95.95","59.59","40.4","23.23","26.26","4939.91"
"20240327","45180410","0.0","1.01","8.08","5.05","3.03","18.18","21.21","22.22","14.14","34.34","47.47","61.61","57.57","49.49","27.27","19.19","14.14","6.06","0.0","2.02","5.05","4.04","6.06","13.13","7.07","6.06","6.06","22.22","18.18","34.34","40.4","35.35","21.21","22.22","25.25","21.21","883.75"
"20240329","43750350","0.0","13.13","25.25","54.54","248.46","713.06","707.0","586.81","607.01","508.03","650.44","717.1","597.92","389.86","138.37","60.6","42.42","180.79","0.0","11.11","34.34","28.28","78.78","224.22","202.0","159.58","204.02","229.27","319.16","340.37","297.95","208.06","79.79","46.46","40.4","135.34","13745.09"
"20240325","45180545","1.01","10.1","23.23","24.24","50.5","73.73","75.75","72.72","78.78","93.93","135.34","143.42","177.76","128.27","82.82","68.68","37.37","39.39","0.0","9.09","28.28","21.21","46.46","85.85","58.58","59.59","91.91","95.95","143.42","185.84","161.6","143.42","85.85","82.82","56.56","42.42","3532.98"
"20240327","45180440","0.0","1.01","3.03","2.02","8.08","18.18","11.11","12.12","20.2","28.28","56.56","60.6","69.69","50.5","24.24","22.22","14.14","9.09","0.0","1.01","5.05","2.02","3.03","13.13","3.03","8.08","15.15","14.14","35.35","46.46","38.38","31.31","21.21","25.25","25.25","23.23","885.77"
"20240302","47770370","0.0","19.19","48.48","39.39","36.36","60.6","99.99","79.79","136.35","127.26","171.7","173.72","178.77","133.32","85.85","49.49","22.22","13.13","0.0","21.21","54.54","37.37","47.47","90.9","74.74","80.8","110.09","110.09","164.63","183.82","163.62","106.05","74.74","40.4","27.27","33.33","3521.87"
"20240320","47770330","0.0","0.0","0.0","1.01","1.01","4.04","6.06","7.07","10.1","18.18","16.16","41.41","57.57","40.4","25.25","12.12","12.12","6.06","0.0","0.0","1.01","0.0","0.0","3.03","4.04","2.02","7.07","5.05","15.15","19.19","38.38","25.25","28.28","15.15","18.18","8.08","632.26"
"20240311","45180570","0.0","25.25","60.6","40.4","73.73","119.18","144.43","125.24","166.65","177.76","271.69","299.97","330.27","233.31","125.24","96.96","48.48","64.64","0.0","27.27","48.48","46.46","76.76","117.16","102.01","90.9","127.26","157.56","224.22","221.19","236.34","179.78","106.05","69.69","57.57","43.43","5919.61"
"20240303","45180580","0.0","11.11","31.31","53.53","90.9","80.8","85.85","77.77","83.83","98.98","154.53","177.76","164.63","131.3","61.61","47.47","30.3","30.3","0.0","16.16","20.2","26.26","57.57","84.84","52.52","61.61","62.62","95.95","123.22","160.59","137.36","106.05","59.59","46.46","42.42","30.3","3291.59"
"20240329","47770360","0.0","21.21","45.45","58.58","55.55","95.95","109.08","86.86","147.46","131.3","218.16","243.41","242.4","205.03","112.11","75.75","58.58","31.31","0.0","21.21","51.51","52.52","35.35","68.68","66.66","63.63","102.01","127.26","193.92","218.16","218.16","184.83","111.1","75.75","58.58","50.5","4399.56"
"20240307","43750320","0.0","5.05","8.08","22.22","119.18","154.53","180.79","172.71","183.82","205.03","283.81","295.93","277.75","182.81","85.85","41.41","27.27","51.51","0.0","7.07","6.06","18.18","27.27","62.62","64.64","56.56","50.5","78.78","129.28","133.32","135.34","90.9","55.55","33.33","35.35","40.4","5525.71"
"20240329","45180420","0.0","4.04","11.11","4.04","16.16","28.28","28.28","19.19","23.23","39.39","68.68","97.97","80.8","69.69","28.28","20.2","22.22","14.14","0.0","1.01","4.04","6.06","9.09","16.16","6.06","13.13","19.19","21.21","50.5","67.67","69.69","48.48","28.28","26.26","33.33","25.25","1343.3"
"20240306","45180320","0.0","2.02","14.14","5.05","17.17","20.2","38.38","25.25","48.48","56.56","58.58","94.94","110.09","83.83","43.43","23.23","18.18","19.19","0.0","4.04","8.08","4.04","8.08","10.1","10.1","19.19","20.2","20.2","56.56","80.8","72.72","42.42","27.27","32.32","41.41","39.39","1528.13"
"20240313","45180545","0.0","9.09","16.16","32.32","43.43","86.86","68.68","83.83","83.83","103.02","140.39","171.7","177.76","138.37","91.91","61.61","39.39","41.41","0.0","11.11","28.28","27.27","47.47","86.86","63.63","64.64","90.9","96.96","172.71","172.71","171.7","138.37","99.99","76.76","57.57","40.4","3659.23"
